"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 15, 2016","4.77","4.88","4.88","4.77","10.87K","0.00%"
"Dec 14, 2016","4.77","4.88","4.88","4.77","9.53K","-5.36%"
"Dec 09, 2016","5.04","5.04","5.04","5.04","1.91K","-0.98%"
"Dec 08, 2016","5.09","5.09","5.09","5.09","1.16K","3.25%"
"Dec 07, 2016","4.93","4.93","4.93","4.88","1.16K","-1.00%"
"Dec 06, 2016","4.98","4.93","4.98","4.88","1.86K","3.11%"
"Dec 05, 2016","4.83","4.93","4.93","4.83","49.94K","-1.02%"
"Nov 30, 2016","4.88","4.88","4.88","4.88","0.95K","0.00%"
"Nov 29, 2016","4.88","4.88","4.88","4.88","38.13K","-1.01%"
"Nov 28, 2016","4.93","4.88","5.04","4.88","2.33K","3.35%"
"Nov 25, 2016","4.77","4.83","4.83","4.72","10.30K","-1.24%"
"Nov 23, 2016","4.83","4.88","4.88","4.83","5.27K","-1.02%"
"Nov 22, 2016","4.88","4.93","4.93","4.88","2.92K","-2.01%"
"Nov 21, 2016","4.98","5.09","5.09","4.98","2.64K","-2.16%"
"Nov 18, 2016","5.09","5.09","5.09","5.09","0.76K","5.38%"
"Nov 17, 2016","4.83","5.04","5.04","4.83","15.11K","-4.17%"
"Nov 16, 2016","5.04","5.04","5.04","5.04","0.76K","-1.95%"
"Nov 15, 2016","5.14","5.14","5.14","5.14","0.02K","3.21%"
"Nov 11, 2016","4.98","5.04","5.04","4.98","19.71K","0.00%"
"Nov 10, 2016","4.98","5.09","5.14","4.98","32.14K","-3.11%"
"Nov 09, 2016","5.14","4.98","5.14","4.98","73.59K","0.00%"
"Nov 08, 2016","5.14","5.09","5.14","4.98","2.65K","5.33%"
"Nov 07, 2016","4.88","5.14","5.14","4.88","10.90K","1.04%"
"Nov 04, 2016","4.83","4.98","5.19","4.83","36.53K","-8.00%"
"Nov 02, 2016","5.25","4.93","5.25","4.88","11.05K","0.00%"
"Nov 01, 2016","5.25","5.09","5.25","4.98","5.17K","8.70%"
"Oct 31, 2016","4.83","4.98","5.09","4.83","7.79K","0.00%"
"Oct 28, 2016","4.83","4.77","4.98","4.77","27.54K","0.00%"
"Oct 27, 2016","4.83","5.09","5.09","4.83","90.02K","-5.11%"
"Oct 26, 2016","5.09","5.09","5.09","5.09","0.57K","0.00%"
"Oct 25, 2016","5.09","4.98","5.09","4.98","7.63K","6.71%"
"Oct 24, 2016","4.77","4.88","5.09","4.77","96.59K","-5.36%"
"Oct 21, 2016","5.04","4.88","5.04","4.83","8.17K","1.20%"
"Oct 20, 2016","4.98","4.98","4.98","4.98","10.89K","1.01%"
"Oct 19, 2016","4.93","5.14","5.14","4.93","18.95K","-2.18%"
"Oct 18, 2016","5.04","5.04","5.09","5.04","20.59K","0.00%"
"Oct 14, 2016","5.04","5.04","5.04","5.04","10.10K","-0.98%"
"Oct 13, 2016","5.09","5.19","5.19","4.83","186.61K","-3.05%"
"Oct 12, 2016","5.25","5.25","5.25","5.25","14.49K","0.00%"
"Oct 11, 2016","5.25","5.51","5.51","5.25","17.40K","-4.72%"
"Oct 10, 2016","5.51","5.77","5.77","5.51","19.59K","-4.51%"
"Oct 07, 2016","5.77","5.82","5.82","5.77","12.99K","-1.87%"
"Oct 06, 2016","5.88","5.98","5.98","5.77","30.61K","-1.67%"
"Oct 05, 2016","5.98","6.19","6.19","5.98","11.14K","-3.39%"
"Oct 04, 2016","6.19","5.98","6.19","5.98","0.16K","2.65%"
"Oct 03, 2016","6.03","6.14","6.14","5.98","9.06K","0.84%"
"Sep 30, 2016","5.98","6.03","6.08","5.98","11.57K","-4.17%"
"Sep 29, 2016","6.24","6.08","6.29","5.98","25.49K","2.63%"
"Sep 28, 2016","6.08","6.03","6.08","6.03","13.61K","1.67%"
"Sep 27, 2016","5.98","5.93","6.14","5.93","4.31K","-0.83%"
"Sep 26, 2016","6.03","5.93","6.14","5.93","25.37K","0.00%"
"Sep 23, 2016","6.03","6.14","6.14","5.88","12.60K","-1.79%"
"Sep 22, 2016","6.14","6.14","6.19","6.08","25.36K","-0.81%"
"Sep 21, 2016","6.19","6.03","6.24","6.03","300.85K","1.81%"
"Sep 20, 2016","6.08","6.19","6.45","6.03","105.57K","-3.34%"
"Sep 19, 2016","6.29","6.66","6.66","6.29","46.75K","-7.09%"
"Sep 15, 2016","6.77","6.82","6.82","6.66","1.67K","-0.73%"
"Sep 14, 2016","6.82","6.82","6.82","6.77","17.93K","0.00%"
"Sep 13, 2016","6.82","7.82","8.29","6.56","190.04K","-17.23%"
"Sep 09, 2016","8.24","7.87","8.29","7.87","62.97K","-1.79%"
"Sep 08, 2016","8.39","8.18","8.66","7.97","7.62K","4.48%"
"Sep 07, 2016","8.03","8.03","8.03","8.03","0.13K","0.75%"
"Sep 02, 2016","7.97","8.03","8.34","7.97","8.57K","0.63%"
"Sep 01, 2016","7.92","7.97","7.97","7.92","0.95K","-5.60%"
"Aug 31, 2016","8.39","8.08","8.39","8.08","2.48K","3.84%"
"Aug 30, 2016","8.08","8.18","8.18","8.08","11.44K","-4.38%"
"Aug 26, 2016","8.45","8.39","8.45","8.39","0.01K","0.00%"
"Aug 25, 2016","8.45","8.45","8.45","8.45","1.90K","5.23%"
"Aug 24, 2016","8.03","8.39","8.60","7.92","152.92K","-4.29%"
"Aug 23, 2016","8.39","8.60","8.66","8.39","6.67K","-3.12%"
"Aug 22, 2016","8.66","8.87","8.92","8.34","0.84K","0.00%"
"Aug 19, 2016","8.66","8.39","8.66","8.39","0.38K","3.22%"
"Aug 18, 2016","8.39","9.13","9.13","8.13","14.71K","-6.98%"
"Aug 16, 2016","9.02","9.13","9.13","8.45","2.98K","-1.74%"
"Aug 15, 2016","9.18","8.66","9.18","8.66","52.15K","12.22%"
"Aug 12, 2016","8.18","8.66","8.66","8.18","9.67K","-4.88%"
"Aug 11, 2016","8.60","8.60","8.66","8.60","0.19K","-0.69%"
"Aug 10, 2016","8.66","8.66","8.66","8.24","2.77K","0.00%"
"Aug 09, 2016","8.66","8.87","8.87","8.13","8.59K","-2.37%"
"Aug 08, 2016","8.87","8.87","8.87","8.87","0.00K","0.68%"
"Aug 05, 2016","8.81","8.92","8.92","8.13","2.32K","-1.23%"
"Aug 04, 2016","8.92","9.18","9.18","8.08","18.60K","1.83%"
"Aug 03, 2016","8.76","8.92","8.92","8.66","12.88K","-1.79%"
"Aug 02, 2016","8.92","9.18","9.18","8.50","10.32K","-2.83%"
"Aug 01, 2016","9.18","9.18","9.18","8.92","0.16K","4.20%"
"Jul 29, 2016","8.81","9.34","9.34","8.81","0.01K","-1.78%"
"Jul 28, 2016","8.97","9.18","9.34","8.92","4.28K","-2.29%"
"Jul 27, 2016","9.18","9.34","9.34","9.18","0.08K","-1.71%"
"Jul 26, 2016","9.34","8.92","9.34","8.92","0.04K","4.71%"
"Jul 25, 2016","8.92","9.34","9.34","8.92","3.78K","-4.50%"
"Jul 21, 2016","9.34","9.34","9.34","9.34","0.00K","0.00%"
"Jul 20, 2016","9.34","9.39","9.39","8.97","0.01K","4.71%"
"Jul 18, 2016","8.92","9.44","9.44","8.92","2.27K","-2.83%"
"Jul 15, 2016","9.18","9.18","9.44","9.18","21.07K","0.00%"
"Jul 14, 2016","9.18","9.23","9.23","8.97","3.34K","-0.54%"
"Jul 13, 2016","9.23","9.23","9.23","8.92","0.59K","0.00%"
"Jul 12, 2016","9.23","9.23","9.23","8.97","5.74K","0.00%"
"Jul 11, 2016","9.23","9.23","9.23","9.23","0.01K","-0.54%"
"Jul 08, 2016","9.28","9.28","9.28","8.92","1.77K","4.04%"
"Jul 07, 2016","8.92","9.34","9.34","8.92","0.20K","3.00%"
"Jul 05, 2016","8.66","9.44","9.44","8.66","4.03K","-12.61%"
"Jul 04, 2016","9.91","9.91","9.91","9.91","0.01K","13.13%"
"Jul 01, 2016","8.76","9.91","9.91","8.76","0.01K","-9.69%"
"Jun 30, 2016","9.70","9.91","9.91","8.66","1.18K","-1.62%"
"Jun 29, 2016","9.86","9.91","9.91","8.71","0.90K","0.00%"
"Jun 28, 2016","9.86","10.02","10.02","8.92","1.83K","-1.60%"
"Jun 27, 2016","10.02","10.23","10.23","10.02","0.23K","-2.05%"
"Jun 24, 2016","10.23","10.23","10.23","9.44","1.94K","2.61%"
"Jun 23, 2016","9.97","10.23","10.23","9.97","0.02K","0.00%"
"Jun 22, 2016","9.97","10.44","10.49","9.55","2.00K","-2.54%"
"Jun 21, 2016","10.23","9.97","10.23","9.70","9.58K","3.23%"
"Jun 20, 2016","9.91","9.91","9.91","9.91","1.14K","0.00%"
"Jun 17, 2016","9.91","9.91","9.91","9.91","0.00K","-0.60%"
"Jun 16, 2016","9.97","9.97","9.97","9.97","0.37K","0.00%"
"Jun 15, 2016","9.97","10.33","10.33","9.65","0.21K","-3.48%"
"Jun 14, 2016","10.33","9.81","10.33","9.55","23.40K","4.77%"
"Jun 13, 2016","9.86","9.97","9.97","9.86","0.03K","-1.10%"
"Jun 10, 2016","9.97","9.86","9.97","9.86","0.11K","0.00%"
"Jun 09, 2016","9.97","10.39","10.39","9.97","0.50K","2.78%"
"Jun 08, 2016","9.70","9.70","9.70","9.70","0.38K","-7.53%"
"Jun 07, 2016","10.49","10.49","10.49","10.49","0.05K","0.00%"
"Jun 06, 2016","10.49","10.49","10.49","9.70","17.51K","0.00%"
"Jun 03, 2016","10.49","9.97","10.49","9.97","5.09K","5.22%"
"Jun 02, 2016","9.97","9.97","9.97","9.97","0.97K","2.15%"
"Jun 01, 2016","9.76","10.44","10.44","9.55","1.03K","-6.96%"
"May 31, 2016","10.49","10.49","10.49","9.60","0.50K","4.17%"
"May 27, 2016","10.07","10.49","10.49","10.07","1.01K","-3.54%"
"May 26, 2016","10.44","10.60","10.60","10.02","0.35K","-4.74%"
"May 25, 2016","10.96","10.91","10.96","10.91","0.02K","6.61%"
"May 24, 2016","10.28","11.07","11.07","10.28","1.24K","-5.77%"
"May 19, 2016","10.91","11.12","11.44","10.91","7.65K","-1.45%"
"May 18, 2016","11.07","11.12","11.12","11.07","0.05K","0.45%"
"May 17, 2016","11.02","11.12","11.12","10.54","10.71K","-0.45%"
"May 16, 2016","11.07","11.17","11.17","10.49","0.44K","0.00%"
"May 13, 2016","11.07","11.17","11.17","11.02","0.21K","2.41%"
"May 12, 2016","10.81","10.81","10.81","10.81","0.02K","0.00%"
"May 11, 2016","10.81","10.81","10.81","10.54","0.95K","0.00%"
"May 10, 2016","10.81","10.81","10.81","10.81","0.02K","2.56%"
"May 09, 2016","10.54","10.81","10.81","10.54","1.53K","-2.50%"
"May 06, 2016","10.81","10.91","10.91","10.60","3.70K","-0.92%"
"May 05, 2016","10.91","11.02","11.02","10.60","3.87K","-1.00%"
"May 04, 2016","11.02","10.54","11.02","10.54","2.28K","0.00%"
"May 03, 2016","11.02","11.07","11.07","11.02","1.98K","0.00%"
"Apr 29, 2016","11.02","11.54","11.54","10.49","24.56K","-7.47%"
"Apr 28, 2016","11.91","10.96","12.06","10.96","4.38K","13.00%"
"Apr 27, 2016","10.54","11.44","12.06","10.54","73.33K","-0.57%"
"Apr 26, 2016","10.60","10.28","11.02","10.28","30.38K","3.62%"
"Apr 25, 2016","10.23","10.23","10.23","9.70","24.89K","0.00%"
"Apr 22, 2016","10.23","9.97","10.23","9.97","0.10K","-0.97%"
"Apr 20, 2016","10.33","10.23","10.33","10.23","6.28K","1.47%"
"Apr 19, 2016","10.18","9.60","10.33","9.44","3.25K","7.27%"
"Apr 18, 2016","9.49","10.33","10.33","9.49","8.34K","-7.68%"
"Apr 15, 2016","10.28","10.07","10.33","10.07","7.00K","2.09%"
"Apr 12, 2016","10.07","9.44","10.49","9.44","10.37K","7.24%"
"Apr 11, 2016","9.39","9.44","9.44","8.66","3.68K","-0.53%"
"Apr 08, 2016","9.44","9.39","9.44","9.39","6.00K","0.00%"
"Apr 07, 2016","9.44","9.55","9.55","9.44","0.38K","-2.18%"
"Apr 06, 2016","9.65","9.70","9.97","9.65","1.91K","2.22%"
"Apr 05, 2016","9.44","8.87","9.44","8.87","94.72K","12.51%"
"Apr 01, 2016","8.39","8.39","8.39","8.39","0.02K","-5.41%"
"Mar 31, 2016","8.87","8.71","8.87","8.71","0.08K","15.05%"
"Mar 30, 2016","7.71","8.87","8.87","7.66","2.29K","-3.26%"
"Mar 29, 2016","7.97","7.97","7.97","7.61","13.58K","-20.06%"
"Mar 28, 2016","9.97","8.92","9.97","8.92","0.40K","14.47%"
"Mar 24, 2016","8.71","8.71","8.71","8.71","0.02K","0.00%"
"Mar 23, 2016","8.71","8.66","8.71","8.66","0.19K","0.58%"
"Mar 21, 2016","8.66","8.66","8.66","8.66","0.02K","0.70%"
"Mar 18, 2016","8.60","7.24","8.60","7.24","0.96K","1.18%"
"Mar 17, 2016","8.50","7.87","8.60","7.87","44.04K","8.01%"
"Mar 16, 2016","7.87","7.24","7.87","7.24","97.13K","9.46%"
"Mar 14, 2016","7.19","7.29","7.50","7.19","20.64K","-0.69%"
"Mar 11, 2016","7.24","7.29","7.29","7.13","7.71K","0.00%"
"Mar 10, 2016","7.24","7.24","7.29","7.24","62.91K","2.99%"
"Mar 09, 2016","7.03","7.34","7.34","7.03","0.57K","0.00%"
"Mar 08, 2016","7.03","7.34","7.34","7.03","1.26K","-10.67%"
"Mar 03, 2016","7.87","8.13","8.13","7.87","41.23K","-6.20%"
"Feb 29, 2016","8.39","8.45","8.45","8.39","3.71K","-5.41%"
"Feb 26, 2016","8.87","8.92","8.92","8.87","20.02K","0.00%"
"Feb 25, 2016","8.87","8.87","8.92","8.39","4.97K","5.72%"
"Feb 24, 2016","8.39","8.39","8.39","8.39","0.19K","0.00%"
"Feb 23, 2016","8.39","8.92","9.70","8.13","117.05K","-3.12%"
"Feb 19, 2016","8.66","8.34","9.39","7.97","33.09K","3.84%"
"Feb 18, 2016","8.34","8.34","8.34","7.45","2.86K","0.60%"
"Feb 17, 2016","8.29","8.29","8.29","8.18","2.14K","5.34%"
"Feb 16, 2016","7.87","7.55","7.87","7.24","14.97K","-5.64%"
"Feb 15, 2016","8.34","8.92","8.92","7.45","6.31K","-1.30%"
"Feb 11, 2016","8.45","8.92","8.92","8.45","3.14K","-5.27%"
"Feb 10, 2016","8.92","8.45","8.92","8.45","0.00K","0.00%"
"Feb 09, 2016","8.92","8.81","8.92","8.71","1.95K","0.56%"
"Feb 08, 2016","8.87","8.92","8.92","8.87","0.17K","-0.56%"
"Feb 05, 2016","8.92","8.81","8.92","8.81","21.84K","3.00%"
"Feb 03, 2016","8.66","8.39","8.76","8.39","8.20K","-1.14%"
"Feb 02, 2016","8.76","8.81","8.81","8.39","17.24K","-0.57%"
"Feb 01, 2016","8.81","8.81","8.81","8.81","0.40K","0.00%"
"Jan 29, 2016","8.81","8.81","8.81","8.81","0.10K","5.01%"
"Jan 28, 2016","8.39","8.39","8.39","8.39","2.98K","-5.41%"
"Jan 27, 2016","8.87","8.39","8.87","8.39","0.96K","11.99%"
"Jan 26, 2016","7.92","8.66","8.66","7.87","1.05K","-9.59%"
"Jan 22, 2016","8.76","8.76","8.76","8.76","0.00K","16.03%"
"Jan 21, 2016","7.55","7.55","7.55","7.55","0.14K","-13.81%"
"Jan 20, 2016","8.76","7.92","8.76","7.87","1.97K","11.31%"
"Jan 19, 2016","7.87","7.92","7.92","7.87","20.97K","-2.60%"
"Jan 18, 2016","8.08","9.18","9.39","7.87","18.21K","-4.94%"
"Jan 14, 2016","8.50","8.66","8.66","8.50","19.25K","-7.41%"
"Jan 13, 2016","9.18","9.18","9.18","9.18","0.21K","0.00%"
"Jan 12, 2016","9.18","8.60","9.18","8.45","20.40K","6.00%"
"Jan 11, 2016","8.66","8.92","9.39","8.66","3.14K","-8.26%"
"Jan 07, 2016","9.44","9.44","9.44","9.44","0.01K","9.01%"
"Jan 06, 2016","8.66","9.44","9.44","8.66","1.45K","0.00%"
"Jan 05, 2016","8.66","9.44","9.44","8.66","6.78K","-8.26%"
"Jan 04, 2016","9.44","9.34","9.44","9.34","0.95K","1.07%"
"Dec 31, 2015","9.34","9.34","9.34","9.34","0.20K","7.85%"
"Dec 30, 2015","8.66","8.66","8.66","8.66","0.00K","2.49%"
"Dec 29, 2015","8.45","9.07","9.07","8.45","0.02K","-6.32%"
"Dec 28, 2015","9.02","9.44","9.97","9.02","35.56K","-4.45%"
"Dec 23, 2015","9.44","9.97","9.97","9.44","0.10K","0.00%"
"Dec 22, 2015","9.44","9.44","9.44","9.44","0.95K","0.00%"
"Dec 21, 2015","9.44","9.44","9.44","9.44","1.91K","-5.32%"
"Dec 18, 2015","9.97","9.97","9.97","9.97","0.19K","6.18%"
"Dec 16, 2015","9.39","9.44","9.44","9.39","2.15K","-0.53%"
"Dec 15, 2015","9.44","9.97","9.97","9.44","0.69K","-36.17%"
"Dec 10, 2015","14.79","14.01","14.79","14.01","0.25K","-1.07%"
"Dec 09, 2015","14.95","14.95","14.95","14.95","0.13K","0.00%"
"Dec 08, 2015","14.95","14.24","14.95","14.24","18.55K","-1.58%"
"Dec 07, 2015","15.19","14.56","15.19","14.24","4.00K","4.33%"
"Dec 04, 2015","14.56","14.71","14.71","14.56","1.00K","-2.61%"
"Dec 03, 2015","14.95","15.03","15.03","14.95","0.25K","0.00%"
"Dec 02, 2015","14.95","15.19","15.66","14.56","6.22K","-5.02%"
"Dec 01, 2015","15.74","15.74","15.74","14.95","1.77K","-6.09%"
"Nov 30, 2015","16.76","15.34","16.76","15.34","1.27K","5.48%"
"Nov 27, 2015","15.89","16.52","17.00","15.89","1.92K","-3.81%"
"Nov 26, 2015","16.52","17.31","17.31","16.52","0.79K","-2.36%"
"Nov 24, 2015","16.92","16.92","16.92","16.92","0.64K","0.00%"
"Nov 23, 2015","16.92","17.31","17.31","16.92","0.77K","-6.10%"
"Nov 20, 2015","18.02","18.02","18.02","18.02","0.00K","0.00%"
"Nov 19, 2015","18.02","16.52","18.02","16.52","1.52K","9.08%"
"Nov 18, 2015","16.52","16.92","17.00","16.52","3.58K","-4.56%"
"Nov 16, 2015","17.31","17.31","17.31","17.31","0.57K","-2.20%"
"Nov 11, 2015","17.70","18.10","18.49","16.76","1.67K","6.63%"
"Nov 09, 2015","16.60","16.60","16.60","16.60","0.95K","-10.22%"
"Nov 06, 2015","18.49","17.70","18.96","17.70","0.89K","14.63%"
"Nov 05, 2015","16.13","16.21","16.21","16.13","0.64K","-8.87%"
"Nov 04, 2015","17.70","17.94","17.94","15.74","4.58K","2.25%"
"Nov 03, 2015","17.31","17.39","17.39","17.31","1.27K","-9.84%"
"Oct 30, 2015","19.20","17.31","19.20","17.31","18.41K","4.29%"
"Oct 29, 2015","18.41","18.41","18.41","18.41","0.00K","6.35%"
"Oct 28, 2015","17.31","17.31","17.31","17.31","1.27K","0.00%"
"Oct 23, 2015","17.31","18.10","18.10","17.31","2.26K","-2.20%"
"Oct 22, 2015","17.70","17.70","17.70","17.70","0.01K","-2.21%"
"Oct 21, 2015","18.10","18.18","18.18","18.10","0.69K","-20.26%"
"Oct 20, 2015","22.70","22.90","23.70","22.70","10.69K","0.00%"
"Oct 19, 2015","22.70","22.70","22.70","22.70","0.20K","8.10%"
"Oct 15, 2015","21.00","22.00","22.10","21.00","10.23K","-12.13%"
"Oct 14, 2015","23.90","23.90","23.90","23.90","0.00K","8.64%"
"Oct 13, 2015","22.00","22.70","22.70","22.00","3.01K","-6.38%"
"Oct 12, 2015","23.50","24.00","24.00","23.50","0.50K","0.00%"
"Oct 09, 2015","23.50","24.00","24.00","23.50","1.45K","2.17%"
"Oct 08, 2015","23.00","23.20","23.50","23.00","3.11K","-2.13%"
"Oct 07, 2015","23.50","23.50","23.50","23.50","22.50K","-6.00%"
"Oct 06, 2015","25.00","25.00","25.00","25.00","0.05K","0.00%"
"Oct 05, 2015","25.00","23.20","25.00","23.20","0.10K","2.46%"
"Oct 02, 2015","24.40","24.40","24.40","24.40","0.10K","5.63%"
"Sep 29, 2015","23.10","23.70","23.70","23.10","3.12K","-10.81%"
"Sep 25, 2015","25.90","26.00","26.00","25.90","0.01K","12.12%"
"Sep 22, 2015","23.10","23.00","23.10","23.00","0.11K","1.76%"
"Sep 21, 2015","22.70","26.00","26.00","22.70","0.12K","-8.84%"
"Sep 18, 2015","24.90","24.90","24.90","24.90","0.01K","8.26%"
"Sep 17, 2015","23.00","23.00","23.00","23.00","0.10K","-1.71%"
"Sep 16, 2015","23.40","23.40","23.40","23.40","0.49K","0.00%"
"Sep 15, 2015","23.40","23.40","23.40","23.40","0.03K","0.00%"
"Sep 14, 2015","23.40","23.40","23.40","23.40","0.10K","-0.43%"
"Sep 11, 2015","23.50","23.50","23.60","23.50","3.98K","-2.08%"
"Sep 10, 2015","24.00","23.50","25.00","23.50","2.83K","-4.00%"
"Sep 09, 2015","25.00","23.20","25.00","23.20","3.17K","7.76%"
"Sep 08, 2015","23.20","23.20","23.20","23.20","0.00K","0.87%"
"Sep 07, 2015","23.00","24.00","24.00","23.00","0.60K","-9.80%"
"Sep 04, 2015","25.50","25.50","25.50","25.50","0.10K","6.25%"
"Sep 03, 2015","24.00","25.00","25.00","24.00","23.09K","2.13%"
"Aug 28, 2015","23.50","23.80","23.80","23.50","0.05K","0.00%"
"Aug 26, 2015","23.50","23.50","23.50","23.50","0.00K","-2.08%"
"Aug 25, 2015","24.00","24.30","24.30","24.00","0.10K","-2.04%"
"Aug 24, 2015","24.50","24.50","24.50","24.50","0.41K","-2.00%"
"Aug 21, 2015","25.00","24.50","25.00","24.50","0.24K","0.81%"
"Aug 20, 2015","24.80","25.00","25.00","24.80","7.23K","-0.80%"
"Aug 19, 2015","25.00","25.00","25.00","25.00","0.02K","0.00%"
"Aug 17, 2015","25.00","25.00","25.00","25.00","2.30K","0.00%"
"Aug 14, 2015","25.00","25.00","25.10","25.00","3.80K","0.00%"
"Aug 13, 2015","25.00","25.00","25.00","24.90","4.70K","0.00%"
"Aug 12, 2015","25.00","25.50","25.50","25.00","14.68K","-0.40%"
"Aug 11, 2015","25.10","25.10","25.10","25.10","1.00K","0.40%"
"Aug 10, 2015","25.00","25.00","25.20","24.90","7.50K","0.00%"
"Aug 07, 2015","25.00","25.70","25.90","25.00","6.49K","-3.10%"
"Aug 05, 2015","25.80","25.80","25.90","25.80","6.90K","0.00%"
"Aug 04, 2015","25.80","25.90","25.90","25.80","1.03K","-0.39%"
"Aug 03, 2015","25.90","25.90","25.90","25.90","5.20K","0.00%"
"Jul 30, 2015","25.90","25.90","25.90","25.90","0.50K","0.39%"
"Jul 29, 2015","25.80","27.00","27.00","25.70","21.37K","-1.15%"
"Jul 28, 2015","26.10","27.30","27.30","26.00","43.08K","0.00%"
"Jul 27, 2015","26.10","26.50","27.40","26.10","52.64K","-1.51%"
"Jul 24, 2015","26.50","26.00","26.50","26.00","86.75K","1.92%"
"Jul 23, 2015","26.00","26.00","26.00","26.00","6.50K","0.00%"
"Jul 22, 2015","26.00","26.80","26.80","26.00","3.41K","-4.76%"
"Jul 20, 2015","27.30","26.00","27.30","26.00","1.35K","8.33%"
"Jul 15, 2015","25.20","25.20","25.20","25.20","0.00K","-3.08%"
"Jul 14, 2015","26.00","26.00","26.00","26.00","0.35K","4.00%"
"Jul 13, 2015","25.00","25.20","26.00","25.00","5.57K","0.00%"
"Jul 10, 2015","25.00","25.00","25.00","23.40","0.33K","2.04%"
"Jul 09, 2015","24.50","24.50","24.50","24.50","0.00K","-1.61%"
"Jul 08, 2015","24.90","24.90","24.90","24.90","-","1.63%"
"Jul 07, 2015","24.50","24.50","24.50","24.50","0.01K","-1.61%"
"Jul 06, 2015","24.90","24.90","24.90","24.50","0.54K","0.81%"
"Jul 03, 2015","24.70","24.70","24.70","24.70","-","0.82%"
"Jul 02, 2015","24.50","24.50","24.50","24.50","0.01K","-2.00%"
"Jun 30, 2015","25.00","24.70","25.00","24.50","0.06K","1.21%"
"Jun 29, 2015","24.70","24.70","24.70","24.70","-","-1.20%"
"Jun 26, 2015","25.00","25.00","25.00","24.50","0.20K","1.21%"
"Jun 25, 2015","24.70","25.00","25.00","24.70","0.12K","-1.20%"
"Jun 24, 2015","25.00","25.00","25.00","24.80","0.92K","0.00%"
"Jun 23, 2015","25.00","25.00","25.00","25.00","0.07K","0.00%"
"Jun 22, 2015","25.00","24.70","25.00","24.70","7.11K","0.00%"
"Jun 19, 2015","25.00","25.00","25.00","25.00","0.28K","0.00%"
"Jun 18, 2015","25.00","24.80","25.00","24.80","0.36K","0.00%"
"Jun 17, 2015","25.00","26.70","26.70","25.00","0.15K","0.00%"
"Jun 16, 2015","25.00","26.70","26.70","25.00","11.31K","0.00%"
"Jun 15, 2015","25.00","27.00","27.00","25.00","12.16K","-9.09%"
"Jun 12, 2015","27.50","26.20","27.50","25.00","0.65K","4.96%"
"Jun 11, 2015","26.20","26.20","26.20","26.20","0.01K","4.38%"
"Jun 10, 2015","25.10","25.10","25.10","25.10","-","-4.92%"
"Jun 09, 2015","26.40","25.10","26.40","25.10","0.09K","-0.38%"
"Jun 08, 2015","26.50","26.50","26.50","26.50","0.12K","0.38%"
"Jun 05, 2015","26.40","26.40","26.40","26.40","-","0.00%"
"Jun 04, 2015","26.40","26.40","26.40","26.40","0.47K","1.54%"
"Jun 03, 2015","26.00","26.20","26.50","26.00","15.30K","0.00%"
"Jun 01, 2015","26.00","27.00","27.50","26.00","19.33K","-3.70%"
"May 29, 2015","27.00","27.10","27.10","27.00","3.15K","0.00%"
"May 28, 2015","27.00","27.00","27.00","27.00","6.77K","0.00%"
"May 27, 2015","27.00","27.50","27.50","27.00","0.69K","0.00%"
"May 26, 2015","27.00","29.00","29.00","26.90","0.65K","-6.90%"
"May 25, 2015","29.00","27.00","29.00","27.00","24.61K","7.41%"
"May 22, 2015","27.00","27.00","27.00","27.00","0.11K","5.88%"
"May 21, 2015","25.50","25.50","25.50","25.50","0.55K","0.79%"
"May 20, 2015","25.30","26.80","26.80","25.30","2.54K","-2.69%"
"May 19, 2015","26.00","26.80","26.80","26.00","11.54K","4.00%"
"May 18, 2015","25.00","27.00","27.00","25.00","0.26K","-5.66%"
"May 15, 2015","26.50","26.70","26.70","26.50","2.43K","-1.85%"
"May 14, 2015","27.00","27.40","28.40","27.00","2.23K","-6.57%"
"May 13, 2015","28.90","28.90","28.90","28.90","0.00K","3.21%"
"May 12, 2015","28.00","28.50","28.50","28.00","0.16K","0.36%"
"May 11, 2015","27.90","27.90","27.90","27.90","0.20K","-5.42%"
"May 08, 2015","29.50","27.70","29.50","27.70","1.45K","9.26%"
"May 07, 2015","27.00","27.00","27.00","27.00","-","0.00%"
"May 06, 2015","27.00","27.00","27.00","26.50","3.25K","0.00%"
"May 05, 2015","27.00","27.00","27.00","27.00","0.16K","0.00%"
"Apr 30, 2015","27.00","27.00","27.00","27.00","0.20K","0.00%"
"Apr 29, 2015","27.00","26.90","27.00","26.90","0.31K","3.85%"
"Apr 28, 2015","26.00","26.00","26.20","26.00","1.15K","-3.70%"
"Apr 27, 2015","27.00","27.00","27.00","27.00","0.30K","4.25%"
"Apr 24, 2015","25.90","25.90","25.90","25.90","0.00K","0.39%"
"Apr 23, 2015","25.80","25.80","25.80","25.80","-","0.00%"
"Apr 22, 2015","25.80","25.80","25.80","25.80","0.01K","0.39%"
"Apr 21, 2015","25.70","25.70","25.80","25.60","2.71K","-0.39%"
"Apr 20, 2015","25.80","25.80","25.80","25.80","0.50K","0.00%"
"Apr 17, 2015","25.80","27.90","27.90","25.80","0.19K","-4.44%"
"Apr 16, 2015","27.00","26.70","27.60","26.70","2.63K","5.06%"
"Apr 15, 2015","25.70","25.70","25.70","25.70","-","0.00%"
"Apr 10, 2015","25.70","25.70","25.70","25.70","0.10K","-1.53%"
